direction,time_window_end,time_window_start,tollgate_id,volume,minutes_since_0,minutes_diff_13,before_holiday,after_holiday,holiday_len,is_am,neigh_4hour_std_value,neigh_4hour_avg_value,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
0,2016-10-03 06:00:00,2016-10-03 05:40:00,1,38.0,340,520,False,False,7,False,6.30235646164964,11.583333333333334,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 06:20:00,2016-10-03 06:00:00,3,6.0,360,420,False,False,7,False,1.5642792899510294,4.583333333333333,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 06:20:00,2016-10-03 06:00:00,3,36.0,360,420,False,False,7,False,4.535215741084631,13.25,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 06:20:00,2016-10-03 06:00:00,1,15.0,360,420,False,False,7,False,5.178627406773132,8.5,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 06:20:00,2016-10-03 06:00:00,1,34.0,360,420,False,False,7,False,9.80723295235808,14.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 06:40:00,2016-10-03 06:20:00,3,18.0,380,440,False,False,7,False,1.5275252316519468,4.833333333333333,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 06:40:00,2016-10-03 06:20:00,3,59.0,380,440,False,False,7,False,7.975340783067556,15.166666666666666,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 06:40:00,2016-10-03 06:20:00,2,4.0,380,440,False,False,7,False,0.7071067811865476,1.5,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 06:40:00,2016-10-03 06:20:00,1,16.0,380,440,False,False,7,False,5.28218848125615,9.416666666666666,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 06:40:00,2016-10-03 06:20:00,1,70.0,380,440,False,False,7,False,11.142329879855252,16.166666666666668,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 07:00:00,2016-10-03 06:40:00,3,18.0,400,460,False,False,7,False,4.067610422035836,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 07:00:00,2016-10-03 06:40:00,3,59.0,400,460,False,False,7,False,14.753273904767406,19.25,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 07:00:00,2016-10-03 06:40:00,2,2.0,400,460,False,False,7,False,1.5275252316519465,2.3333333333333335,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 07:00:00,2016-10-03 06:40:00,1,21.0,400,460,False,False,7,False,5.299371031861549,10.416666666666666,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 07:00:00,2016-10-03 06:40:00,1,75.0,400,460,False,False,7,False,18.55438361991989,21.583333333333332,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 07:20:00,2016-10-03 07:00:00,3,11.0,420,360,False,False,7,False,5.207075605715397,7.25,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 07:20:00,2016-10-03 07:00:00,3,76.0,420,360,False,False,7,False,18.532526688353787,23.0,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 07:20:00,2016-10-03 07:00:00,2,4.0,420,360,False,False,7,False,1.2583057392117916,2.25,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 07:20:00,2016-10-03 07:00:00,1,18.0,420,360,False,False,7,False,5.393598899705936,12.0,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 07:20:00,2016-10-03 07:00:00,1,91.0,420,360,False,False,7,False,23.270966434333552,27.416666666666668,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 07:40:00,2016-10-03 07:20:00,3,13.0,440,380,False,False,7,False,5.259191088854911,7.75,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 07:40:00,2016-10-03 07:20:00,3,105.0,440,380,False,False,7,False,23.896874399398055,27.833333333333332,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 07:40:00,2016-10-03 07:20:00,2,2.0,440,380,False,False,7,False,1.3416407864998738,2.6,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 07:40:00,2016-10-03 07:20:00,1,18.0,440,380,False,False,7,False,5.006056937411525,13.166666666666666,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 07:40:00,2016-10-03 07:20:00,1,110.0,440,380,False,False,7,False,28.317464361746584,34.666666666666664,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 08:00:00,2016-10-03 07:40:00,3,16.0,460,400,False,False,7,False,5.230302152463145,8.583333333333334,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:00:00,2016-10-03 07:40:00,3,105.0,460,400,False,False,7,False,31.78574103797697,35.833333333333336,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:00:00,2016-10-03 07:40:00,2,7.0,460,400,False,False,7,False,1.224744871391589,2.5,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 08:00:00,2016-10-03 07:40:00,1,12.0,460,400,False,False,7,False,4.249777177759565,14.333333333333334,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:00:00,2016-10-03 07:40:00,1,140.0,460,400,False,False,7,False,34.61695153148719,42.833333333333336,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 08:20:00,2016-10-03 08:00:00,3,15.0,480,300,False,False,7,False,5.418123347254158,9.583333333333334,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:20:00,2016-10-03 08:00:00,3,131.0,480,300,False,False,7,False,36.10454097184839,43.916666666666664,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:20:00,2016-10-03 08:00:00,2,8.0,480,300,False,False,7,False,2.0354009783964297,3.142857142857143,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 08:20:00,2016-10-03 08:00:00,1,15.0,480,300,False,False,7,False,4.187825066532601,14.416666666666666,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:20:00,2016-10-03 08:00:00,1,189.0,480,300,False,False,7,False,43.05273369703577,53.416666666666664,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 08:40:00,2016-10-03 08:20:00,3,16.0,500,320,False,False,7,False,5.317210478505367,10.5,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:40:00,2016-10-03 08:20:00,3,136.0,500,320,False,False,7,False,42.91243727321105,53.25,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:40:00,2016-10-03 08:20:00,2,8.0,500,320,False,False,7,False,2.5495097567963922,3.75,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 08:40:00,2016-10-03 08:20:00,1,21.0,500,320,False,False,7,False,3.668043818514912,15.0,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:40:00,2016-10-03 08:20:00,1,196.0,500,320,False,False,7,False,56.13781742688742,68.0,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 09:00:00,2016-10-03 08:40:00,3,20.0,520,340,False,False,7,False,5.412527556091936,11.25,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 09:00:00,2016-10-03 08:40:00,3,139.0,520,340,False,False,7,False,46.18433093855994,64.08333333333333,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 09:00:00,2016-10-03 08:40:00,2,6.0,520,340,False,False,7,False,2.773886162848873,4.222222222222222,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 09:00:00,2016-10-03 08:40:00,1,15.0,520,340,False,False,7,False,3.679385653594739,15.916666666666666,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 09:00:00,2016-10-03 08:40:00,1,204.0,520,340,False,False,7,False,64.12647304705402,83.25,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 09:20:00,2016-10-03 09:00:00,3,19.0,540,240,False,False,7,False,5.848465222136954,12.25,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 09:20:00,2016-10-03 09:00:00,3,200.0,540,240,False,False,7,False,48.25900763776456,74.25,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 09:20:00,2016-10-03 09:00:00,1,13.0,540,240,False,False,7,False,3.485902343944126,16.166666666666668,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 09:20:00,2016-10-03 09:00:00,1,90.0,540,240,False,False,7,False,68.41761247639161,99.33333333333333,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 09:40:00,2016-10-03 09:20:00,3,23.0,560,260,False,False,7,False,5.664215155988809,13.416666666666666,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 09:40:00,2016-10-03 09:20:00,3,155.0,560,260,False,False,7,False,56.21845917058873,89.83333333333333,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 09:40:00,2016-10-03 09:20:00,1,17.0,560,260,False,False,7,False,3.36987545853858,15.583333333333334,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 09:40:00,2016-10-03 09:20:00,1,183.0,560,260,False,False,7,False,64.56755916843765,104.66666666666667,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 10:00:00,2016-10-03 09:40:00,3,17.0,580,280,False,False,7,False,5.615859576937336,14.916666666666666,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 10:00:00,2016-10-03 09:40:00,3,209.0,580,280,False,False,7,False,53.300392289192565,101.75,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 10:00:00,2016-10-03 09:40:00,1,20.0,580,280,False,False,7,False,3.1908961408698624,16.0,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 10:00:00,2016-10-03 09:40:00,1,183.0,580,280,False,False,7,False,62.095722782481474,118.33333333333333,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 10:20:00,2016-10-03 10:00:00,3,13.0,600,180,False,False,7,False,4.451761653343743,16.0,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 10:20:00,2016-10-03 10:00:00,3,177.0,600,180,False,False,7,False,54.84938053847596,117.5,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 10:20:00,2016-10-03 10:00:00,1,11.0,600,180,False,False,7,False,2.958039891549808,16.75,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 10:20:00,2016-10-03 10:00:00,1,170.0,600,180,False,False,7,False,59.07692725026694,130.41666666666666,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 10:40:00,2016-10-03 10:20:00,3,31.0,620,200,False,False,7,False,3.3427896171076075,16.583333333333332,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 10:40:00,2016-10-03 10:20:00,3,160.0,620,200,False,False,7,False,50.752742872586786,129.25,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 10:40:00,2016-10-03 10:20:00,1,14.0,620,200,False,False,7,False,3.36987545853858,16.416666666666668,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 10:40:00,2016-10-03 10:20:00,1,139.0,620,200,False,False,7,False,51.451875131480435,141.75,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 11:00:00,2016-10-03 10:40:00,3,23.0,640,220,False,False,7,False,5.348463387372171,17.666666666666668,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 11:00:00,2016-10-03 10:40:00,3,143.0,640,220,False,False,7,False,46.21556867419017,137.66666666666666,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 11:00:00,2016-10-03 10:40:00,1,8.0,640,220,False,False,7,False,3.4410622038709344,16.25,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 11:00:00,2016-10-03 10:40:00,1,119.0,640,220,False,False,7,False,46.30236593208916,147.5,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 11:20:00,2016-10-03 11:00:00,3,28.0,660,120,False,False,7,False,5.5670839981469875,18.083333333333332,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 11:20:00,2016-10-03 11:00:00,3,111.0,660,120,False,False,7,False,39.01825524577236,144.66666666666666,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 11:20:00,2016-10-03 11:00:00,1,10.0,660,120,False,False,7,False,3.833662699947623,15.166666666666666,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 11:20:00,2016-10-03 11:00:00,1,103.0,660,120,False,False,7,False,41.536037656984384,151.16666666666666,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 11:40:00,2016-10-03 11:20:00,3,25.0,680,140,False,False,7,False,5.760366149978505,19.5,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 11:40:00,2016-10-03 11:20:00,3,93.0,680,140,False,False,7,False,34.460671479062604,147.58333333333334,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 11:40:00,2016-10-03 11:20:00,2,7.0,680,140,False,False,7,False,2.4899799195977463,6.2,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 11:40:00,2016-10-03 11:20:00,1,11.0,680,140,False,False,7,False,3.9886201760873283,14.5,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 11:40:00,2016-10-03 11:20:00,1,189.0,680,140,False,False,7,False,40.07455173760147,152.16666666666666,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 12:00:00,2016-10-03 11:40:00,3,22.0,700,160,False,False,7,False,5.5677643628300215,20.5,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:00:00,2016-10-03 11:40:00,3,60.0,700,160,False,False,7,False,35.95061848837888,146.58333333333334,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:00:00,2016-10-03 11:40:00,2,6.0,700,160,False,False,7,False,0.8366600265340756,7.2,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 12:00:00,2016-10-03 11:40:00,1,15.0,700,160,False,False,7,False,3.941811612428832,13.916666666666666,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:00:00,2016-10-03 11:40:00,1,120.0,700,160,False,False,7,False,38.99213207348841,158.75,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 12:20:00,2016-10-03 12:00:00,3,22.0,720,60,False,False,7,False,5.393598899705936,21.0,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:20:00,2016-10-03 12:00:00,3,62.0,720,60,False,False,7,False,42.44318841020597,142.83333333333334,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:20:00,2016-10-03 12:00:00,2,5.0,720,60,False,False,7,False,1.0,7.0,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 12:20:00,2016-10-03 12:00:00,1,15.0,720,60,False,False,7,False,3.904154741096239,14.166666666666666,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:20:00,2016-10-03 12:00:00,1,133.0,720,60,False,False,7,False,40.27283842928774,157.08333333333334,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 12:40:00,2016-10-03 12:20:00,3,28.0,740,80,False,False,7,False,5.053501636279421,21.583333333333332,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:40:00,2016-10-03 12:20:00,3,114.0,740,80,False,False,7,False,48.44201469673602,137.08333333333334,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:40:00,2016-10-03 12:20:00,2,7.0,740,80,False,False,7,False,1.1401754250991378,6.4,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 12:40:00,2016-10-03 12:20:00,1,9.0,740,80,False,False,7,False,3.90415474109624,14.166666666666666,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:40:00,2016-10-03 12:20:00,1,154.0,740,80,False,False,7,False,39.47486734005767,152.41666666666666,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 13:00:00,2016-10-03 12:40:00,3,31.0,760,100,False,False,7,False,5.035480176314926,22.583333333333332,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 13:00:00,2016-10-03 12:40:00,3,123.0,760,100,False,False,7,False,48.900873760552116,135.25,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 13:00:00,2016-10-03 12:40:00,2,6.0,760,100,False,False,7,False,0.8366600265340756,6.2,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 13:00:00,2016-10-03 12:40:00,1,10.0,760,100,False,False,7,False,3.511884584284246,13.166666666666666,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 13:00:00,2016-10-03 12:40:00,1,165.0,760,100,False,False,7,False,37.04655138736897,148.91666666666666,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 13:20:00,2016-10-03 13:00:00,3,24.0,780,0,False,False,7,False,5.502065727772368,23.5,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 13:20:00,2016-10-03 13:00:00,3,97.0,780,0,False,False,7,False,49.00734329638464,133.91666666666666,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 13:20:00,2016-10-03 13:00:00,2,7.0,780,0,False,False,7,False,0.8366600265340756,6.2,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 13:20:00,2016-10-03 13:00:00,1,20.0,780,0,False,False,7,False,3.570714214271425,12.75,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 13:20:00,2016-10-03 13:00:00,1,155.0,780,0,False,False,7,False,33.29573637278594,145.66666666666666,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 13:40:00,2016-10-03 13:20:00,3,26.0,800,20,False,False,7,False,5.316498049952761,23.916666666666668,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 13:40:00,2016-10-03 13:20:00,3,87.0,800,20,False,False,7,False,45.257512351458566,125.33333333333333,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 13:40:00,2016-10-03 13:20:00,2,12.0,800,20,False,False,7,False,0.816496580927726,6.333333333333333,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 13:40:00,2016-10-03 13:20:00,1,14.0,800,20,False,False,7,False,4.141438777950865,13.333333333333334,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 13:40:00,2016-10-03 13:20:00,1,179.0,800,20,False,False,7,False,28.33391265004899,151.08333333333334,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 14:00:00,2016-10-03 13:40:00,3,22.0,820,40,False,False,7,False,5.339958006871544,24.166666666666668,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:00:00,2016-10-03 13:40:00,3,140.0,820,40,False,False,7,False,45.46193879266346,119.66666666666667,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:00:00,2016-10-03 13:40:00,2,10.0,820,40,False,False,7,False,2.2677868380553634,7.142857142857143,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 14:00:00,2016-10-03 13:40:00,1,18.0,820,40,False,False,7,False,3.9876703915337774,13.083333333333334,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:00:00,2016-10-03 13:40:00,1,178.0,820,40,False,False,7,False,27.945157329702372,150.75,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 14:20:00,2016-10-03 14:00:00,3,31.0,840,60,False,False,7,True,4.907477288111819,24.583333333333332,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:20:00,2016-10-03 14:00:00,3,139.0,840,60,False,False,7,True,36.64438027939081,113.91666666666667,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:20:00,2016-10-03 14:00:00,2,8.0,840,60,False,False,7,True,2.32992949004287,7.5,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 14:20:00,2016-10-03 14:00:00,1,18.0,840,60,False,False,7,True,3.7040109300185615,12.916666666666666,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:20:00,2016-10-03 14:00:00,1,183.0,840,60,False,False,7,True,27.45354202460895,150.33333333333334,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 14:40:00,2016-10-03 14:20:00,3,22.0,860,80,False,False,7,True,3.629633924274241,26.083333333333332,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:40:00,2016-10-03 14:20:00,3,118.0,860,80,False,False,7,True,32.05145011610948,110.75,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:40:00,2016-10-03 14:20:00,2,10.0,860,80,False,False,7,True,2.185812841434,7.555555555555555,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 14:40:00,2016-10-03 14:20:00,1,21.0,860,80,False,False,7,True,3.919647479510927,13.5,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:40:00,2016-10-03 14:20:00,1,207.0,860,80,False,False,7,True,28.535331634925,151.41666666666666,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 15:00:00,2016-10-03 14:40:00,3,28.0,880,100,False,False,7,True,3.4465617474213164,25.333333333333332,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:00:00,2016-10-03 14:40:00,3,118.0,880,100,False,False,7,True,28.252513966982576,107.25,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:00:00,2016-10-03 14:40:00,2,13.0,880,100,False,False,7,True,2.2010098692292237,7.8,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 15:00:00,2016-10-03 14:40:00,1,18.0,880,100,False,False,7,True,4.481443219916251,14.083333333333334,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:00:00,2016-10-03 14:40:00,1,176.0,880,100,False,False,7,True,32.343211549463255,157.08333333333334,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 15:20:00,2016-10-03 15:00:00,3,23.0,900,120,False,False,7,True,3.4410622038709344,25.75,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:20:00,2016-10-03 15:00:00,3,103.0,900,120,False,False,7,True,26.22571026279134,105.16666666666667,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:20:00,2016-10-03 15:00:00,2,5.0,900,120,False,False,7,True,2.6111648393354674,8.272727272727273,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 15:20:00,2016-10-03 15:00:00,1,23.0,900,120,False,False,7,True,4.166060561977059,14.916666666666666,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:20:00,2016-10-03 15:00:00,1,176.0,900,120,False,False,7,True,30.366947741772055,161.83333333333334,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 15:40:00,2016-10-03 15:20:00,3,37.0,920,140,False,False,7,True,3.4465617474213164,25.333333333333332,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:40:00,2016-10-03 15:20:00,3,109.0,920,140,False,False,7,True,26.165556818771574,104.5,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:40:00,2016-10-03 15:20:00,2,8.0,920,140,False,False,7,True,2.6628760937957834,8.0,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 15:40:00,2016-10-03 15:20:00,1,17.0,920,140,False,False,7,True,4.451761653343743,16.0,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:40:00,2016-10-03 15:20:00,1,181.0,920,140,False,False,7,True,24.19413277234918,167.91666666666666,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 16:00:00,2016-10-03 15:40:00,3,24.0,940,160,False,False,7,True,4.8116021397778885,26.333333333333332,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 16:00:00,2016-10-03 15:40:00,3,93.0,940,160,False,False,7,True,25.932897090667513,105.83333333333333,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 16:00:00,2016-10-03 15:40:00,2,5.0,940,160,False,False,7,True,2.6443192398846707,8.083333333333334,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 16:00:00,2016-10-03 15:40:00,1,8.0,940,160,False,False,7,True,4.166969685951215,16.5,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 16:00:00,2016-10-03 15:40:00,1,174.0,940,160,False,False,7,True,23.664799328807486,167.25,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 16:20:00,2016-10-03 16:00:00,3,23.0,960,180,False,False,7,True,4.680714786129455,26.5,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 16:20:00,2016-10-03 16:00:00,3,109.0,960,180,False,False,7,True,22.096722641947416,108.58333333333333,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 16:20:00,2016-10-03 16:00:00,2,4.0,960,180,False,False,7,True,2.73030134866931,8.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
1,2016-10-03 16:20:00,2016-10-03 16:00:00,1,11.0,960,180,False,False,7,True,4.832810839052218,15.916666666666666,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 16:20:00,2016-10-03 16:00:00,1,147.0,960,180,False,False,7,True,18.41503832099288,171.75,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
1,2016-10-03 16:40:00,2016-10-03 16:20:00,3,19.0,980,200,False,False,7,True,4.601547829181222,26.583333333333332,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 16:40:00,2016-10-03 16:20:00,3,93.0,980,200,False,False,7,True,16.561181336871087,112.5,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 16:40:00,2016-10-03 16:20:00,2,3.0,980,200,False,False,7,True,2.8431203515386634,7.916666666666667,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
1,2016-10-03 16:40:00,2016-10-03 16:20:00,1,22.0,980,200,False,False,7,True,5.035480176314927,15.583333333333334,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 16:40:00,2016-10-03 16:20:00,1,142.0,980,200,False,False,7,True,16.025311418521827,172.91666666666666,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
