intersection_id,tollgate_id,time_window_start,time_window_end,avg_travel_time
B,1.0,2016-09-11 16:40:00,2016-09-11 17:00:00,127.82
B,1.0,2016-09-12 16:40:00,2016-09-12 17:00:00,139.88
B,1.0,2016-09-13 16:40:00,2016-09-13 17:00:00,122.7
B,1.0,2016-09-14 16:40:00,2016-09-14 17:00:00,157.98
B,1.0,2016-09-15 16:40:00,2016-09-15 17:00:00,
B,1.0,2016-09-16 16:40:00,2016-09-16 17:00:00,
B,1.0,2016-09-17 16:40:00,2016-09-17 17:00:00,118.95
B,1.0,2016-09-18 16:40:00,2016-09-18 17:00:00,132.61
B,1.0,2016-09-19 16:40:00,2016-09-19 17:00:00,102.5
B,1.0,2016-09-20 16:40:00,2016-09-20 17:00:00,138.59
B,1.0,2016-09-21 16:40:00,2016-09-21 17:00:00,116.92
B,1.0,2016-09-22 16:40:00,2016-09-22 17:00:00,124.97
B,1.0,2016-09-23 16:40:00,2016-09-23 17:00:00,119.6
B,1.0,2016-09-24 16:40:00,2016-09-24 17:00:00,
B,1.0,2016-09-25 16:40:00,2016-09-25 17:00:00,115.09
B,1.0,2016-09-26 16:40:00,2016-09-26 17:00:00,83.96
B,1.0,2016-09-27 16:40:00,2016-09-27 17:00:00,125.14
B,1.0,2016-09-28 16:40:00,2016-09-28 17:00:00,
B,1.0,2016-09-29 16:40:00,2016-09-29 17:00:00,149.6
B,1.0,2016-09-30 16:40:00,2016-09-30 17:00:00,241.73
B,1.0,2016-10-01 16:40:00,2016-10-01 17:00:00,98.0
B,1.0,2016-10-02 16:40:00,2016-10-02 17:00:00,121.36
B,1.0,2016-10-03 16:40:00,2016-10-03 17:00:00,107.72
B,1.0,2016-10-04 16:40:00,2016-10-04 17:00:00,112.63
B,1.0,2016-10-05 16:40:00,2016-10-05 17:00:00,100.03
B,1.0,2016-10-06 16:40:00,2016-10-06 17:00:00,191.62
B,1.0,2016-10-07 16:40:00,2016-10-07 17:00:00,121.84
B,1.0,2016-10-08 16:40:00,2016-10-08 17:00:00,
B,1.0,2016-10-09 16:40:00,2016-10-09 17:00:00,142.56
B,1.0,2016-10-10 16:40:00,2016-10-10 17:00:00,105.88
B,1.0,2016-10-11 16:40:00,2016-10-11 17:00:00,118.23
B,1.0,2016-10-12 16:40:00,2016-10-12 17:00:00,100.07
B,1.0,2016-10-13 16:40:00,2016-10-13 17:00:00,93.67
B,1.0,2016-10-14 16:40:00,2016-10-14 17:00:00,124.34
B,1.0,2016-10-15 16:40:00,2016-10-15 17:00:00,236.97
B,1.0,2016-10-16 16:40:00,2016-10-16 17:00:00,128.84
B,3.0,2016-07-19 06:00:00,2016-07-19 06:20:00,145.94
B,3.0,2016-07-20 06:00:00,2016-07-20 06:20:00,112.36
B,3.0,2016-07-21 06:00:00,2016-07-21 06:20:00,166.81
B,3.0,2016-07-22 06:00:00,2016-07-22 06:20:00,189.33
B,3.0,2016-07-23 06:00:00,2016-07-23 06:20:00,46.66
B,3.0,2016-07-24 06:00:00,2016-07-24 06:20:00,62.89
B,3.0,2016-07-25 06:00:00,2016-07-25 06:20:00,86.43
B,3.0,2016-07-26 06:00:00,2016-07-26 06:20:00,26.88
B,3.0,2016-07-27 06:00:00,2016-07-27 06:20:00,133.66
B,3.0,2016-07-28 06:00:00,2016-07-28 06:20:00,
B,3.0,2016-07-29 06:00:00,2016-07-29 06:20:00,35.51
B,3.0,2016-07-30 06:00:00,2016-07-30 06:20:00,111.76
B,3.0,2016-07-31 06:00:00,2016-07-31 06:20:00,114.63
B,3.0,2016-08-01 06:00:00,2016-08-01 06:20:00,
B,3.0,2016-08-02 06:00:00,2016-08-02 06:20:00,
B,3.0,2016-08-03 06:00:00,2016-08-03 06:20:00,131.39
B,3.0,2016-08-04 06:00:00,2016-08-04 06:20:00,160.29
B,3.0,2016-08-05 06:00:00,2016-08-05 06:20:00,136.65
B,3.0,2016-08-06 06:00:00,2016-08-06 06:20:00,137.34
B,3.0,2016-08-07 06:00:00,2016-08-07 06:20:00,79.91
B,3.0,2016-08-08 06:00:00,2016-08-08 06:20:00,
B,3.0,2016-08-09 06:00:00,2016-08-09 06:20:00,
B,3.0,2016-08-10 06:00:00,2016-08-10 06:20:00,
B,3.0,2016-08-11 06:00:00,2016-08-11 06:20:00,132.44
B,3.0,2016-08-12 06:00:00,2016-08-12 06:20:00,97.37
B,3.0,2016-08-13 06:00:00,2016-08-13 06:20:00,139.24
B,3.0,2016-08-14 06:00:00,2016-08-14 06:20:00,174.03
B,3.0,2016-08-15 06:00:00,2016-08-15 06:20:00,110.12
B,3.0,2016-08-16 06:00:00,2016-08-16 06:20:00,136.91
B,3.0,2016-08-17 06:00:00,2016-08-17 06:20:00,118.0
B,3.0,2016-08-18 06:00:00,2016-08-18 06:20:00,91.78
B,3.0,2016-08-19 06:00:00,2016-08-19 06:20:00,113.27
B,3.0,2016-08-20 06:00:00,2016-08-20 06:20:00,86.28
B,3.0,2016-08-21 06:00:00,2016-08-21 06:20:00,68.83
B,3.0,2016-08-22 06:00:00,2016-08-22 06:20:00,108.3
B,3.0,2016-08-23 06:00:00,2016-08-23 06:20:00,81.41
B,3.0,2016-08-24 06:00:00,2016-08-24 06:20:00,128.24
B,3.0,2016-08-25 06:00:00,2016-08-25 06:20:00,
B,3.0,2016-08-26 06:00:00,2016-08-26 06:20:00,63.58
B,3.0,2016-08-27 06:00:00,2016-08-27 06:20:00,
B,3.0,2016-08-28 06:00:00,2016-08-28 06:20:00,125.14
B,3.0,2016-08-29 06:00:00,2016-08-29 06:20:00,
B,3.0,2016-08-30 06:00:00,2016-08-30 06:20:00,74.9
B,3.0,2016-08-31 06:00:00,2016-08-31 06:20:00,
B,3.0,2016-09-01 06:00:00,2016-09-01 06:20:00,
B,3.0,2016-09-02 06:00:00,2016-09-02 06:20:00,
B,3.0,2016-09-03 06:00:00,2016-09-03 06:20:00,
B,3.0,2016-09-04 06:00:00,2016-09-04 06:20:00,
B,3.0,2016-09-05 06:00:00,2016-09-05 06:20:00,
B,3.0,2016-09-06 06:00:00,2016-09-06 06:20:00,
B,3.0,2016-09-07 06:00:00,2016-09-07 06:20:00,
B,3.0,2016-09-08 06:00:00,2016-09-08 06:20:00,81.52
B,3.0,2016-09-09 06:00:00,2016-09-09 06:20:00,
B,3.0,2016-09-10 06:00:00,2016-09-10 06:20:00,
B,3.0,2016-09-11 06:00:00,2016-09-11 06:20:00,115.46
B,3.0,2016-09-12 06:00:00,2016-09-12 06:20:00,
B,3.0,2016-09-13 06:00:00,2016-09-13 06:20:00,87.1
B,3.0,2016-09-14 06:00:00,2016-09-14 06:20:00,
B,3.0,2016-09-15 06:00:00,2016-09-15 06:20:00,
B,3.0,2016-09-16 06:00:00,2016-09-16 06:20:00,
B,3.0,2016-09-17 06:00:00,2016-09-17 06:20:00,81.1
B,3.0,2016-09-18 06:00:00,2016-09-18 06:20:00,
B,3.0,2016-09-19 06:00:00,2016-09-19 06:20:00,
B,3.0,2016-09-20 06:00:00,2016-09-20 06:20:00,119.47
B,3.0,2016-09-21 06:00:00,2016-09-21 06:20:00,120.96
B,3.0,2016-09-22 06:00:00,2016-09-22 06:20:00,93.4
B,3.0,2016-09-23 06:00:00,2016-09-23 06:20:00,139.65
B,3.0,2016-09-24 06:00:00,2016-09-24 06:20:00,
B,3.0,2016-09-25 06:00:00,2016-09-25 06:20:00,
B,3.0,2016-09-26 06:00:00,2016-09-26 06:20:00,82.57
B,3.0,2016-09-27 06:00:00,2016-09-27 06:20:00,77.4
B,3.0,2016-09-28 06:00:00,2016-09-28 06:20:00,47.92
B,3.0,2016-09-29 06:00:00,2016-09-29 06:20:00,61.02
B,3.0,2016-09-30 06:00:00,2016-09-30 06:20:00,51.6
B,3.0,2016-10-01 06:00:00,2016-10-01 06:20:00,57.48
B,3.0,2016-10-02 06:00:00,2016-10-02 06:20:00,98.14
B,3.0,2016-10-03 06:00:00,2016-10-03 06:20:00,67.06
B,3.0,2016-10-04 06:00:00,2016-10-04 06:20:00,77.12
B,3.0,2016-10-05 06:00:00,2016-10-05 06:20:00,
B,3.0,2016-10-06 06:00:00,2016-10-06 06:20:00,
B,3.0,2016-10-07 06:00:00,2016-10-07 06:20:00,85.38
B,3.0,2016-10-08 06:00:00,2016-10-08 06:20:00,69.13
B,3.0,2016-10-09 06:00:00,2016-10-09 06:20:00,84.16
B,3.0,2016-10-10 06:00:00,2016-10-10 06:20:00,
B,3.0,2016-10-11 06:00:00,2016-10-11 06:20:00,
B,3.0,2016-10-12 06:00:00,2016-10-12 06:20:00,84.28
B,3.0,2016-10-13 06:00:00,2016-10-13 06:20:00,
B,3.0,2016-10-14 06:00:00,2016-10-14 06:20:00,98.8
B,3.0,2016-10-15 06:00:00,2016-10-15 06:20:00,
B,3.0,2016-10-16 06:00:00,2016-10-16 06:20:00,
B,3.0,2016-10-17 06:00:00,2016-10-17 06:20:00,83.62
B,3.0,2016-07-19 06:20:00,2016-07-19 06:40:00,127.35
B,3.0,2016-07-20 06:20:00,2016-07-20 06:40:00,386.44
B,3.0,2016-07-21 06:20:00,2016-07-21 06:40:00,136.67
B,3.0,2016-07-22 06:20:00,2016-07-22 06:40:00,75.94
B,3.0,2016-07-23 06:20:00,2016-07-23 06:40:00,95.37
B,3.0,2016-07-24 06:20:00,2016-07-24 06:40:00,102.01
B,3.0,2016-07-25 06:20:00,2016-07-25 06:40:00,58.43
B,3.0,2016-07-26 06:20:00,2016-07-26 06:40:00,116.69
B,3.0,2016-07-27 06:20:00,2016-07-27 06:40:00,107.0
B,3.0,2016-07-28 06:20:00,2016-07-28 06:40:00,146.14
B,3.0,2016-07-29 06:20:00,2016-07-29 06:40:00,
B,3.0,2016-07-30 06:20:00,2016-07-30 06:40:00,
B,3.0,2016-07-31 06:20:00,2016-07-31 06:40:00,109.74
B,3.0,2016-08-01 06:20:00,2016-08-01 06:40:00,96.91
B,3.0,2016-08-02 06:20:00,2016-08-02 06:40:00,60.94
B,3.0,2016-08-03 06:20:00,2016-08-03 06:40:00,
B,3.0,2016-08-04 06:20:00,2016-08-04 06:40:00,13.65
B,3.0,2016-08-05 06:20:00,2016-08-05 06:40:00,
B,3.0,2016-08-06 06:20:00,2016-08-06 06:40:00,63.27
B,3.0,2016-08-07 06:20:00,2016-08-07 06:40:00,133.86
B,3.0,2016-08-08 06:20:00,2016-08-08 06:40:00,221.62
B,3.0,2016-08-09 06:20:00,2016-08-09 06:40:00,77.96
B,3.0,2016-08-10 06:20:00,2016-08-10 06:40:00,111.44
B,3.0,2016-08-11 06:20:00,2016-08-11 06:40:00,
B,3.0,2016-08-12 06:20:00,2016-08-12 06:40:00,103.32
B,3.0,2016-08-13 06:20:00,2016-08-13 06:40:00,145.28
B,3.0,2016-08-14 06:20:00,2016-08-14 06:40:00,71.12
B,3.0,2016-08-15 06:20:00,2016-08-15 06:40:00,122.63
B,3.0,2016-08-16 06:20:00,2016-08-16 06:40:00,462.19
B,3.0,2016-08-17 06:20:00,2016-08-17 06:40:00,
B,3.0,2016-08-18 06:20:00,2016-08-18 06:40:00,103.59
B,3.0,2016-08-19 06:20:00,2016-08-19 06:40:00,105.31
B,3.0,2016-08-20 06:20:00,2016-08-20 06:40:00,108.34
B,3.0,2016-08-21 06:20:00,2016-08-21 06:40:00,85.16
B,3.0,2016-08-22 06:20:00,2016-08-22 06:40:00,57.08
B,3.0,2016-08-23 06:20:00,2016-08-23 06:40:00,86.91
B,3.0,2016-08-24 06:20:00,2016-08-24 06:40:00,
B,3.0,2016-08-25 06:20:00,2016-08-25 06:40:00,70.27
B,3.0,2016-08-26 06:20:00,2016-08-26 06:40:00,61.64
B,3.0,2016-08-27 06:20:00,2016-08-27 06:40:00,
B,3.0,2016-08-28 06:20:00,2016-08-28 06:40:00,
B,3.0,2016-08-29 06:20:00,2016-08-29 06:40:00,246.68
B,3.0,2016-08-30 06:20:00,2016-08-30 06:40:00,
B,3.0,2016-08-31 06:20:00,2016-08-31 06:40:00,129.92
B,3.0,2016-09-01 06:20:00,2016-09-01 06:40:00,94.93
B,3.0,2016-09-02 06:20:00,2016-09-02 06:40:00,
B,3.0,2016-09-03 06:20:00,2016-09-03 06:40:00,171.31
B,3.0,2016-09-04 06:20:00,2016-09-04 06:40:00,151.04
B,3.0,2016-09-05 06:20:00,2016-09-05 06:40:00,59.82
B,3.0,2016-09-06 06:20:00,2016-09-06 06:40:00,
B,3.0,2016-09-07 06:20:00,2016-09-07 06:40:00,
B,3.0,2016-09-08 06:20:00,2016-09-08 06:40:00,
B,3.0,2016-09-09 06:20:00,2016-09-09 06:40:00,99.82
B,3.0,2016-09-10 06:20:00,2016-09-10 06:40:00,52.7
B,3.0,2016-09-11 06:20:00,2016-09-11 06:40:00,112.99
B,3.0,2016-09-12 06:20:00,2016-09-12 06:40:00,121.65
B,3.0,2016-09-13 06:20:00,2016-09-13 06:40:00,99.43
B,3.0,2016-09-14 06:20:00,2016-09-14 06:40:00,134.61
B,3.0,2016-09-15 06:20:00,2016-09-15 06:40:00,145.84
B,3.0,2016-09-16 06:20:00,2016-09-16 06:40:00,77.7
B,3.0,2016-09-17 06:20:00,2016-09-17 06:40:00,149.01
B,3.0,2016-09-18 06:20:00,2016-09-18 06:40:00,41.32
B,3.0,2016-09-19 06:20:00,2016-09-19 06:40:00,
B,3.0,2016-09-20 06:20:00,2016-09-20 06:40:00,
B,3.0,2016-09-21 06:20:00,2016-09-21 06:40:00,78.29
B,3.0,2016-09-22 06:20:00,2016-09-22 06:40:00,156.58
B,3.0,2016-09-23 06:20:00,2016-09-23 06:40:00,61.33
B,3.0,2016-09-24 06:20:00,2016-09-24 06:40:00,80.09
B,3.0,2016-09-25 06:20:00,2016-09-25 06:40:00,52.91
B,3.0,2016-09-26 06:20:00,2016-09-26 06:40:00,76.85
B,3.0,2016-09-27 06:20:00,2016-09-27 06:40:00,86.37
B,3.0,2016-09-28 06:20:00,2016-09-28 06:40:00,109.83
B,3.0,2016-09-29 06:20:00,2016-09-29 06:40:00,92.03
B,3.0,2016-09-30 06:20:00,2016-09-30 06:40:00,79.34
B,3.0,2016-10-01 06:20:00,2016-10-01 06:40:00,82.39
B,3.0,2016-10-02 06:20:00,2016-10-02 06:40:00,68.91
B,3.0,2016-10-03 06:20:00,2016-10-03 06:40:00,83.88
B,3.0,2016-10-04 06:20:00,2016-10-04 06:40:00,
B,3.0,2016-10-05 06:20:00,2016-10-05 06:40:00,93.75
B,3.0,2016-10-06 06:20:00,2016-10-06 06:40:00,91.05
B,3.0,2016-10-07 06:20:00,2016-10-07 06:40:00,46.3
B,3.0,2016-10-08 06:20:00,2016-10-08 06:40:00,
B,3.0,2016-10-09 06:20:00,2016-10-09 06:40:00,
B,3.0,2016-10-10 06:20:00,2016-10-10 06:40:00,77.43
B,3.0,2016-10-11 06:20:00,2016-10-11 06:40:00,71.58
B,3.0,2016-10-12 06:20:00,2016-10-12 06:40:00,98.94
B,3.0,2016-10-13 06:20:00,2016-10-13 06:40:00,
B,3.0,2016-10-14 06:20:00,2016-10-14 06:40:00,83.88
B,3.0,2016-10-15 06:20:00,2016-10-15 06:40:00,94.74
B,3.0,2016-10-16 06:20:00,2016-10-16 06:40:00,90.34
B,3.0,2016-10-17 06:20:00,2016-10-17 06:40:00,43.62
B,3.0,2016-07-19 06:40:00,2016-07-19 07:00:00,97.2
B,3.0,2016-07-20 06:40:00,2016-07-20 07:00:00,130.59
B,3.0,2016-07-21 06:40:00,2016-07-21 07:00:00,55.92
B,3.0,2016-07-22 06:40:00,2016-07-22 07:00:00,72.47
B,3.0,2016-07-23 06:40:00,2016-07-23 07:00:00,161.2
B,3.0,2016-07-24 06:40:00,2016-07-24 07:00:00,144.59
B,3.0,2016-07-25 06:40:00,2016-07-25 07:00:00,137.54
B,3.0,2016-07-26 06:40:00,2016-07-26 07:00:00,38.77
B,3.0,2016-07-27 06:40:00,2016-07-27 07:00:00,131.12
B,3.0,2016-07-28 06:40:00,2016-07-28 07:00:00,
B,3.0,2016-07-29 06:40:00,2016-07-29 07:00:00,134.21
B,3.0,2016-07-30 06:40:00,2016-07-30 07:00:00,36.67
B,3.0,2016-07-31 06:40:00,2016-07-31 07:00:00,149.94
B,3.0,2016-08-01 06:40:00,2016-08-01 07:00:00,
B,3.0,2016-08-02 06:40:00,2016-08-02 07:00:00,68.77
B,3.0,2016-08-03 06:40:00,2016-08-03 07:00:00,
B,3.0,2016-08-04 06:40:00,2016-08-04 07:00:00,74.19
B,3.0,2016-08-05 06:40:00,2016-08-05 07:00:00,116.56
B,3.0,2016-08-06 06:40:00,2016-08-06 07:00:00,109.32
B,3.0,2016-08-07 06:40:00,2016-08-07 07:00:00,
B,3.0,2016-08-08 06:40:00,2016-08-08 07:00:00,170.01
B,3.0,2016-08-09 06:40:00,2016-08-09 07:00:00,
B,3.0,2016-08-10 06:40:00,2016-08-10 07:00:00,
B,3.0,2016-08-11 06:40:00,2016-08-11 07:00:00,61.03
B,3.0,2016-08-12 06:40:00,2016-08-12 07:00:00,122.04
B,3.0,2016-08-13 06:40:00,2016-08-13 07:00:00,139.05
B,3.0,2016-08-14 06:40:00,2016-08-14 07:00:00,162.07
B,3.0,2016-08-15 06:40:00,2016-08-15 07:00:00,
B,3.0,2016-08-16 06:40:00,2016-08-16 07:00:00,120.97
B,3.0,2016-08-17 06:40:00,2016-08-17 07:00:00,150.68
B,3.0,2016-08-18 06:40:00,2016-08-18 07:00:00,131.81
B,3.0,2016-08-19 06:40:00,2016-08-19 07:00:00,104.73
B,3.0,2016-08-20 06:40:00,2016-08-20 07:00:00,108.16
B,3.0,2016-08-21 06:40:00,2016-08-21 07:00:00,83.1
B,3.0,2016-08-22 06:40:00,2016-08-22 07:00:00,91.0
B,3.0,2016-08-23 06:40:00,2016-08-23 07:00:00,89.51
B,3.0,2016-08-24 06:40:00,2016-08-24 07:00:00,116.6
B,3.0,2016-08-25 06:40:00,2016-08-25 07:00:00,78.45
B,3.0,2016-08-26 06:40:00,2016-08-26 07:00:00,127.7
B,3.0,2016-08-27 06:40:00,2016-08-27 07:00:00,
B,3.0,2016-08-28 06:40:00,2016-08-28 07:00:00,
B,3.0,2016-08-29 06:40:00,2016-08-29 07:00:00,145.04
B,3.0,2016-08-30 06:40:00,2016-08-30 07:00:00,
B,3.0,2016-08-31 06:40:00,2016-08-31 07:00:00,88.19
B,3.0,2016-09-01 06:40:00,2016-09-01 07:00:00,94.99
B,3.0,2016-09-02 06:40:00,2016-09-02 07:00:00,105.21
B,3.0,2016-09-03 06:40:00,2016-09-03 07:00:00,120.55
B,3.0,2016-09-04 06:40:00,2016-09-04 07:00:00,47.78
B,3.0,2016-09-05 06:40:00,2016-09-05 07:00:00,
B,3.0,2016-09-06 06:40:00,2016-09-06 07:00:00,
B,3.0,2016-09-07 06:40:00,2016-09-07 07:00:00,136.28
B,3.0,2016-09-08 06:40:00,2016-09-08 07:00:00,133.56
B,3.0,2016-09-09 06:40:00,2016-09-09 07:00:00,100.29
B,3.0,2016-09-10 06:40:00,2016-09-10 07:00:00,120.69
B,3.0,2016-09-11 06:40:00,2016-09-11 07:00:00,68.57
B,3.0,2016-09-12 06:40:00,2016-09-12 07:00:00,
B,3.0,2016-09-13 06:40:00,2016-09-13 07:00:00,117.92
B,3.0,2016-09-14 06:40:00,2016-09-14 07:00:00,102.49
B,3.0,2016-09-15 06:40:00,2016-09-15 07:00:00,94.63
B,3.0,2016-09-16 06:40:00,2016-09-16 07:00:00,
B,3.0,2016-09-17 06:40:00,2016-09-17 07:00:00,102.2
B,3.0,2016-09-18 06:40:00,2016-09-18 07:00:00,62.07
B,3.0,2016-09-19 06:40:00,2016-09-19 07:00:00,
B,3.0,2016-09-20 06:40:00,2016-09-20 07:00:00,95.02
B,3.0,2016-09-21 06:40:00,2016-09-21 07:00:00,
B,3.0,2016-09-22 06:40:00,2016-09-22 07:00:00,90.44
B,3.0,2016-09-23 06:40:00,2016-09-23 07:00:00,144.06
B,3.0,2016-09-24 06:40:00,2016-09-24 07:00:00,40.71
B,3.0,2016-09-25 06:40:00,2016-09-25 07:00:00,73.92
B,3.0,2016-09-26 06:40:00,2016-09-26 07:00:00,55.17
B,3.0,2016-09-27 06:40:00,2016-09-27 07:00:00,94.15
B,3.0,2016-09-28 06:40:00,2016-09-28 07:00:00,98.83
B,3.0,2016-09-29 06:40:00,2016-09-29 07:00:00,144.44
B,3.0,2016-09-30 06:40:00,2016-09-30 07:00:00,90.9
B,3.0,2016-10-01 06:40:00,2016-10-01 07:00:00,86.8
B,3.0,2016-10-02 06:40:00,2016-10-02 07:00:00,106.86
B,3.0,2016-10-03 06:40:00,2016-10-03 07:00:00,76.7
B,3.0,2016-10-04 06:40:00,2016-10-04 07:00:00,54.97
B,3.0,2016-10-05 06:40:00,2016-10-05 07:00:00,77.26
B,3.0,2016-10-06 06:40:00,2016-10-06 07:00:00,102.22
B,3.0,2016-10-07 06:40:00,2016-10-07 07:00:00,99.22
B,3.0,2016-10-08 06:40:00,2016-10-08 07:00:00,454.51
B,3.0,2016-10-09 06:40:00,2016-10-09 07:00:00,101.37
B,3.0,2016-10-10 06:40:00,2016-10-10 07:00:00,75.79
B,3.0,2016-10-11 06:40:00,2016-10-11 07:00:00,133.72
B,3.0,2016-10-12 06:40:00,2016-10-12 07:00:00,78.19
B,3.0,2016-10-13 06:40:00,2016-10-13 07:00:00,100.1
B,3.0,2016-10-14 06:40:00,2016-10-14 07:00:00,
B,3.0,2016-10-15 06:40:00,2016-10-15 07:00:00,84.15
B,3.0,2016-10-16 06:40:00,2016-10-16 07:00:00,131.97
B,3.0,2016-10-17 06:40:00,2016-10-17 07:00:00,11.97
B,3.0,2016-07-19 07:00:00,2016-07-19 07:20:00,118.43
B,3.0,2016-07-20 07:00:00,2016-07-20 07:20:00,122.35
B,3.0,2016-07-21 07:00:00,2016-07-21 07:20:00,206.59
B,3.0,2016-07-22 07:00:00,2016-07-22 07:20:00,90.79
B,3.0,2016-07-23 07:00:00,2016-07-23 07:20:00,130.15
B,3.0,2016-07-24 07:00:00,2016-07-24 07:20:00,70.05
B,3.0,2016-07-25 07:00:00,2016-07-25 07:20:00,140.78
B,3.0,2016-07-26 07:00:00,2016-07-26 07:20:00,102.67
B,3.0,2016-07-27 07:00:00,2016-07-27 07:20:00,144.36
B,3.0,2016-07-28 07:00:00,2016-07-28 07:20:00,105.22
B,3.0,2016-07-29 07:00:00,2016-07-29 07:20:00,204.56
B,3.0,2016-07-30 07:00:00,2016-07-30 07:20:00,182.12
B,3.0,2016-07-31 07:00:00,2016-07-31 07:20:00,
B,3.0,2016-08-01 07:00:00,2016-08-01 07:20:00,158.43
B,3.0,2016-08-02 07:00:00,2016-08-02 07:20:00,69.99
B,3.0,2016-08-03 07:00:00,2016-08-03 07:20:00,98.47
B,3.0,2016-08-04 07:00:00,2016-08-04 07:20:00,151.34
B,3.0,2016-08-05 07:00:00,2016-08-05 07:20:00,57.75
B,3.0,2016-08-06 07:00:00,2016-08-06 07:20:00,
B,3.0,2016-08-07 07:00:00,2016-08-07 07:20:00,93.3
B,3.0,2016-08-08 07:00:00,2016-08-08 07:20:00,121.53
B,3.0,2016-08-09 07:00:00,2016-08-09 07:20:00,132.59
B,3.0,2016-08-10 07:00:00,2016-08-10 07:20:00,168.48
B,3.0,2016-08-11 07:00:00,2016-08-11 07:20:00,151.98
B,3.0,2016-08-12 07:00:00,2016-08-12 07:20:00,87.21
B,3.0,2016-08-13 07:00:00,2016-08-13 07:20:00,112.23
B,3.0,2016-08-14 07:00:00,2016-08-14 07:20:00,168.21
B,3.0,2016-08-15 07:00:00,2016-08-15 07:20:00,178.12
B,3.0,2016-08-16 07:00:00,2016-08-16 07:20:00,
B,3.0,2016-08-17 07:00:00,2016-08-17 07:20:00,114.25
B,3.0,2016-08-18 07:00:00,2016-08-18 07:20:00,58.19
B,3.0,2016-08-19 07:00:00,2016-08-19 07:20:00,116.78
B,3.0,2016-08-20 07:00:00,2016-08-20 07:20:00,82.5
B,3.0,2016-08-21 07:00:00,2016-08-21 07:20:00,59.67
B,3.0,2016-08-22 07:00:00,2016-08-22 07:20:00,153.38
B,3.0,2016-08-23 07:00:00,2016-08-23 07:20:00,96.67
B,3.0,2016-08-24 07:00:00,2016-08-24 07:20:00,
B,3.0,2016-08-25 07:00:00,2016-08-25 07:20:00,
B,3.0,2016-08-26 07:00:00,2016-08-26 07:20:00,123.77
B,3.0,2016-08-27 07:00:00,2016-08-27 07:20:00,84.55
B,3.0,2016-08-28 07:00:00,2016-08-28 07:20:00,
B,3.0,2016-08-29 07:00:00,2016-08-29 07:20:00,107.83
B,3.0,2016-08-30 07:00:00,2016-08-30 07:20:00,66.09
B,3.0,2016-08-31 07:00:00,2016-08-31 07:20:00,
B,3.0,2016-09-01 07:00:00,2016-09-01 07:20:00,97.83
B,3.0,2016-09-02 07:00:00,2016-09-02 07:20:00,119.71
B,3.0,2016-09-03 07:00:00,2016-09-03 07:20:00,115.84
B,3.0,2016-09-04 07:00:00,2016-09-04 07:20:00,
B,3.0,2016-09-05 07:00:00,2016-09-05 07:20:00,87.48
B,3.0,2016-09-06 07:00:00,2016-09-06 07:20:00,
B,3.0,2016-09-07 07:00:00,2016-09-07 07:20:00,107.69
B,3.0,2016-09-08 07:00:00,2016-09-08 07:20:00,61.51
B,3.0,2016-09-09 07:00:00,2016-09-09 07:20:00,107.35
B,3.0,2016-09-10 07:00:00,2016-09-10 07:20:00,115.33
B,3.0,2016-09-11 07:00:00,2016-09-11 07:20:00,75.03
B,3.0,2016-09-12 07:00:00,2016-09-12 07:20:00,146.39
B,3.0,2016-09-13 07:00:00,2016-09-13 07:20:00,122.77
B,3.0,2016-09-14 07:00:00,2016-09-14 07:20:00,138.32
B,3.0,2016-09-15 07:00:00,2016-09-15 07:20:00,123.22
B,3.0,2016-09-16 07:00:00,2016-09-16 07:20:00,104.48
B,3.0,2016-09-17 07:00:00,2016-09-17 07:20:00,92.36
B,3.0,2016-09-18 07:00:00,2016-09-18 07:20:00,87.77
B,3.0,2016-09-19 07:00:00,2016-09-19 07:20:00,83.84
B,3.0,2016-09-20 07:00:00,2016-09-20 07:20:00,95.2
B,3.0,2016-09-21 07:00:00,2016-09-21 07:20:00,108.38
B,3.0,2016-09-22 07:00:00,2016-09-22 07:20:00,118.62
B,3.0,2016-09-23 07:00:00,2016-09-23 07:20:00,149.87
B,3.0,2016-09-24 07:00:00,2016-09-24 07:20:00,94.21
B,3.0,2016-09-25 07:00:00,2016-09-25 07:20:00,60.28
B,3.0,2016-09-26 07:00:00,2016-09-26 07:20:00,102.45
B,3.0,2016-09-27 07:00:00,2016-09-27 07:20:00,73.08
B,3.0,2016-09-28 07:00:00,2016-09-28 07:20:00,
B,3.0,2016-09-29 07:00:00,2016-09-29 07:20:00,100.44
B,3.0,2016-09-30 07:00:00,2016-09-30 07:20:00,109.03
B,3.0,2016-10-01 07:00:00,2016-10-01 07:20:00,86.76
B,3.0,2016-10-02 07:00:00,2016-10-02 07:20:00,67.35
B,3.0,2016-10-03 07:00:00,2016-10-03 07:20:00,70.67
B,3.0,2016-10-04 07:00:00,2016-10-04 07:20:00,60.13
B,3.0,2016-10-05 07:00:00,2016-10-05 07:20:00,96.19
B,3.0,2016-10-06 07:00:00,2016-10-06 07:20:00,68.62
B,3.0,2016-10-07 07:00:00,2016-10-07 07:20:00,80.46
B,3.0,2016-10-08 07:00:00,2016-10-08 07:20:00,83.58
B,3.0,2016-10-09 07:00:00,2016-10-09 07:20:00,270.11
B,3.0,2016-10-10 07:00:00,2016-10-10 07:20:00,88.47
B,3.0,2016-10-11 07:00:00,2016-10-11 07:20:00,126.05
B,3.0,2016-10-12 07:00:00,2016-10-12 07:20:00,79.96
