intersection_id,tollgate_id,time_window_start,time_window_end,travel_time,vehicle_id,cost,extracost
A,3,2016-10-21 15:20:00,2016-10-21 15:40:00,104.61,1032894,104.75,-0.14000000000000057
A,2,2016-10-21 15:20:00,2016-10-21 15:40:00,46.04,1024800,46.28,-0.240000000000002
C,1,2016-10-21 15:20:00,2016-10-21 15:40:00,209.91,1044261,209.76,0.15000000000000568
A,3,2016-10-21 15:20:00,2016-10-21 15:40:00,127.39,1001267,126.91999999999999,0.4700000000000131
C,3,2016-10-21 15:20:00,2016-10-21 15:40:00,219.64,1042385,216.35000000000002,3.2899999999999636
A,2,2016-10-21 15:20:00,2016-10-21 15:40:00,38.26000000000001,1026476,38.57,-0.30999999999998806
A,2,2016-10-21 15:20:00,2016-10-21 15:40:00,110.14,1023609,110.05,0.09000000000000341
B,1,2016-10-21 15:20:00,2016-10-21 15:40:00,218.11,1015951,218.27999999999997,-0.16999999999995907
A,2,2016-10-21 15:20:00,2016-10-21 15:40:00,103.69,1041801,103.67999999999999,0.010000000000005116
A,2,2016-10-21 15:20:00,2016-10-21 15:40:00,86.0,1010120,86.24,-0.23999999999999488
A,2,2016-10-21 15:20:00,2016-10-21 15:40:00,97.98,1015387,98.2,-0.21999999999999886
A,3,2016-10-21 15:20:00,2016-10-21 15:40:00,90.27,1037688,90.86999999999999,-0.5999999999999943
A,2,2016-10-21 15:20:00,2016-10-21 15:40:00,46.23,1016574,45.870000000000005,0.3599999999999923
A,3,2016-10-21 15:20:00,2016-10-21 15:40:00,195.7,1008658,195.23000000000002,0.46999999999997044
B,3,2016-10-21 15:20:00,2016-10-21 15:40:00,101.7,1031245,99.22,2.480000000000004
B,3,2016-10-21 15:20:00,2016-10-21 15:40:00,96.97,1031080,93.75,3.219999999999999
B,3,2016-10-21 15:20:00,2016-10-21 15:40:00,158.06,1016349,154.07999999999998,3.980000000000018
A,2,2016-10-21 15:20:00,2016-10-21 15:40:00,149.51999999999995,1031848,150.25,-0.7300000000000466
A,2,2016-10-21 15:20:00,2016-10-21 15:40:00,74.5,1000669,74.34,0.1599999999999966
C,1,2016-10-21 15:20:00,2016-10-21 15:40:00,233.61,1004009,233.29999999999995,0.3100000000000591
C,1,2016-10-21 15:20:00,2016-10-21 15:40:00,215.33,1005469,214.84000000000003,0.4899999999999807
A,2,2016-10-21 15:20:00,2016-10-21 15:40:00,173.73,1032194,173.89,-0.1599999999999966
C,3,2016-10-21 15:20:00,2016-10-21 15:40:00,162.1,1023649,160.41,1.6899999999999977
B,1,2016-10-21 15:20:00,2016-10-21 15:40:00,153.14,1033507,68.5,84.63999999999999
A,3,2016-10-21 15:20:00,2016-10-21 15:40:00,99.0,1008363,98.77000000000001,0.22999999999998977
A,3,2016-10-21 15:20:00,2016-10-21 15:40:00,118.0,1024540,117.47000000000001,0.5299999999999869
A,3,2016-10-21 15:20:00,2016-10-21 15:40:00,126.44,1007039,126.24000000000001,0.19999999999998863
A,2,2016-10-21 15:20:00,2016-10-21 15:40:00,119.97,1018172,119.95,0.01999999999999602
C,1,2016-10-21 15:20:00,2016-10-21 15:40:00,190.35,1003736,189.72,0.6299999999999955
A,2,2016-10-21 15:40:00,2016-10-21 16:00:00,157.68,1016351,158.26,-0.5799999999999841
A,3,2016-10-21 15:40:00,2016-10-21 16:00:00,210.42,1042859,209.90000000000003,0.5199999999999534
B,3,2016-10-21 15:40:00,2016-10-21 16:00:00,112.29,1049501,109.82000000000001,2.469999999999999
A,2,2016-10-21 15:40:00,2016-10-21 16:00:00,121.03,1011945,121.46,-0.4299999999999926
A,2,2016-10-21 15:40:00,2016-10-21 16:00:00,119.24,1003735,119.5,-0.2600000000000051
B,3,2016-10-21 15:40:00,2016-10-21 16:00:00,124.74,1004250,123.36999999999999,1.3700000000000045
A,2,2016-10-21 15:40:00,2016-10-21 16:00:00,87.32,1016223,87.83,-0.5100000000000051
A,3,2016-10-21 15:40:00,2016-10-21 16:00:00,187.13,1029852,141.32999999999998,45.80000000000001
B,3,2016-10-21 15:40:00,2016-10-21 16:00:00,146.17,1006323,145.92999999999998,0.2400000000000091
A,2,2016-10-21 15:40:00,2016-10-21 16:00:00,44.97,1038891,45.089999999999996,-0.11999999999999744
B,1,2016-10-21 15:40:00,2016-10-21 16:00:00,118.72,1025981,117.98,0.7399999999999949
B,1,2016-10-21 15:40:00,2016-10-21 16:00:00,137.38,1018277,136.34,1.039999999999992
B,3,2016-10-21 15:40:00,2016-10-21 16:00:00,149.48000000000005,1043041,148.20000000000002,1.2800000000000296
B,3,2016-10-21 15:40:00,2016-10-21 16:00:00,129.2,1016599,124.03,5.1699999999999875
C,1,2016-10-21 15:40:00,2016-10-21 16:00:00,186.11,1016224,186.21000000000004,-0.10000000000002274
B,3,2016-10-21 15:40:00,2016-10-21 16:00:00,60.89,1002732,60.4,0.490000000000002
B,3,2016-10-21 15:40:00,2016-10-21 16:00:00,52.77,1008129,50.3,2.470000000000006
A,2,2016-10-21 15:40:00,2016-10-21 16:00:00,44.17,1003152,44.87,-0.6999999999999957
B,3,2016-10-21 15:40:00,2016-10-21 16:00:00,185.42,1003672,181.2,4.219999999999999
B,3,2016-10-21 15:40:00,2016-10-21 16:00:00,174.56,1016350,172.59,1.9699999999999989
B,3,2016-10-21 15:40:00,2016-10-21 16:00:00,177.93,1005614,175.65,2.280000000000001
B,3,2016-10-21 15:40:00,2016-10-21 16:00:00,177.93,1005614,175.65,2.280000000000001
B,1,2016-10-21 15:40:00,2016-10-21 16:00:00,145.86,1047888,145.43,0.4300000000000068
C,3,2016-10-21 15:40:00,2016-10-21 16:00:00,99.47,1044606,97.65,1.8199999999999932
A,3,2016-10-21 15:40:00,2016-10-21 16:00:00,104.91,1050667,105.12,-0.21000000000000796
A,2,2016-10-21 15:40:00,2016-10-21 16:00:00,58.09,1011070,57.730000000000004,0.35999999999999943
A,3,2016-10-21 15:40:00,2016-10-21 16:00:00,143.92000000000004,1003106,143.58999999999997,0.33000000000006935
A,2,2016-10-21 15:40:00,2016-10-21 16:00:00,42.06,1032047,42.14,-0.0799999999999983
A,3,2016-10-21 15:40:00,2016-10-21 16:00:00,137.29,1031081,137.29999999999998,-0.009999999999990905
A,2,2016-10-21 15:40:00,2016-10-21 16:00:00,98.31,1004321,97.64,0.6700000000000017
A,3,2016-10-21 15:40:00,2016-10-21 16:00:00,89.55,1037431,89.66999999999999,-0.11999999999999034
A,3,2016-10-21 15:40:00,2016-10-21 16:00:00,153.72,1036474,153.46,0.2599999999999909
A,2,2016-10-21 15:40:00,2016-10-21 16:00:00,24.7,1050048,24.55,0.14999999999999858
A,2,2016-10-21 15:40:00,2016-10-21 16:00:00,61.44,1019462,60.540000000000006,0.8999999999999915
B,1,2016-10-21 15:40:00,2016-10-21 16:00:00,84.97,1015389,84.95999999999998,0.010000000000019327
B,3,2016-10-21 15:40:00,2016-10-21 16:00:00,82.23,1017898,80.65,1.5799999999999983
A,2,2016-10-21 15:40:00,2016-10-21 16:00:00,71.82,1016194,71.16,0.6599999999999966
A,2,2016-10-21 15:40:00,2016-10-21 16:00:00,32.14,1020300,32.269999999999996,-0.12999999999999545
C,1,2016-10-21 16:00:00,2016-10-21 16:20:00,215.37,1029972,214.98000000000002,0.38999999999998636
A,3,2016-10-21 16:00:00,2016-10-21 16:20:00,126.09,1015867,126.07000000000001,0.01999999999999602
A,3,2016-10-21 16:00:00,2016-10-21 16:20:00,115.91,1029504,115.92999999999999,-0.01999999999999602
B,3,2016-10-21 16:00:00,2016-10-21 16:20:00,148.15,1024538,138.32,9.830000000000013
A,3,2016-10-21 16:00:00,2016-10-21 16:20:00,95.59,1004454,23.75,71.84
A,2,2016-10-21 16:00:00,2016-10-21 16:20:00,56.76000000000001,1050031,56.35,0.4100000000000108
C,3,2016-10-21 16:00:00,2016-10-21 16:20:00,299.97,1024968,298.75,1.2200000000000273
C,3,2016-10-21 16:00:00,2016-10-21 16:20:00,131.1,1045155,129.34,1.759999999999991
A,2,2016-10-21 16:00:00,2016-10-21 16:20:00,32.54,1028899,31.619999999999997,0.9200000000000017
B,3,2016-10-21 16:00:00,2016-10-21 16:20:00,77.34,1051077,76.67,0.6700000000000017
C,3,2016-10-21 16:00:00,2016-10-21 16:20:00,110.86,1012632,109.50000000000001,1.3599999999999852
C,3,2016-10-21 16:00:00,2016-10-21 16:20:00,126.22,1037518,123.69,2.530000000000001
C,3,2016-10-21 16:00:00,2016-10-21 16:20:00,223.79,1000953,222.11999999999998,1.670000000000016
C,3,2016-10-21 16:00:00,2016-10-21 16:20:00,239.11,1043839,237.23999999999995,1.8700000000000614
B,1,2016-10-21 16:00:00,2016-10-21 16:20:00,75.98,1039444,76.14,-0.1599999999999966
A,2,2016-10-21 16:00:00,2016-10-21 16:20:00,94.75,1001435,95.13,-0.37999999999999545
A,3,2016-10-21 16:00:00,2016-10-21 16:20:00,99.87,1005841,99.36,0.5100000000000051
A,3,2016-10-21 16:00:00,2016-10-21 16:20:00,110.06,1011405,109.27000000000001,0.789999999999992
B,1,2016-10-21 16:00:00,2016-10-21 16:20:00,116.92,1001588,116.25,0.6700000000000017
B,3,2016-10-21 16:00:00,2016-10-21 16:20:00,127.07,1024350,124.46000000000001,2.609999999999985
A,3,2016-10-21 16:00:00,2016-10-21 16:20:00,106.48,1013318,105.67999999999999,0.8000000000000114
A,3,2016-10-21 16:00:00,2016-10-21 16:20:00,104.18,1029950,103.75999999999999,0.4200000000000159
A,2,2016-10-21 16:00:00,2016-10-21 16:20:00,64.28,1038809,64.51,-0.23000000000000398
A,2,2016-10-21 16:00:00,2016-10-21 16:20:00,102.33,1033053,77.54,24.789999999999992
A,3,2016-10-21 16:00:00,2016-10-21 16:20:00,127.53,1000567,128.24,-0.710000000000008
A,2,2016-10-21 16:00:00,2016-10-21 16:20:00,107.1,1025937,107.22,-0.12000000000000455
A,3,2016-10-21 16:00:00,2016-10-21 16:20:00,104.65,1019746,103.87,0.7800000000000011
B,3,2016-10-21 16:00:00,2016-10-21 16:20:00,124.61,1018173,121.47,3.1400000000000006
B,3,2016-10-21 16:00:00,2016-10-21 16:20:00,121.0,1036710,119.65,1.3499999999999943
A,3,2016-10-21 16:00:00,2016-10-21 16:20:00,105.32,1050349,105.85,-0.5300000000000011
B,1,2016-10-21 16:00:00,2016-10-21 16:20:00,153.51,1009215,153.03999999999996,0.4700000000000273
C,1,2016-10-21 16:00:00,2016-10-21 16:20:00,117.34,1026475,116.52000000000001,0.8199999999999932
C,1,2016-10-21 16:00:00,2016-10-21 16:20:00,175.82,1013675,174.04,1.7800000000000011
A,3,2016-10-21 16:00:00,2016-10-21 16:20:00,75.71000000000002,1013551,76.1,-0.38999999999997215
A,3,2016-10-21 16:00:00,2016-10-21 16:20:00,111.67,1049433,112.13000000000001,-0.46000000000000796
C,1,2016-10-21 16:00:00,2016-10-21 16:20:00,251.84,1044459,249.82000000000002,2.019999999999982
B,3,2016-10-21 16:00:00,2016-10-21 16:20:00,36.54,1018026,34.78,1.759999999999998
B,3,2016-10-21 16:00:00,2016-10-21 16:20:00,100.57,1028897,99.47,1.0999999999999943
B,1,2016-10-21 16:00:00,2016-10-21 16:20:00,152.57,1037957,152.07999999999998,0.4900000000000091
A,2,2016-10-21 16:00:00,2016-10-21 16:20:00,73.2,1043042,73.57000000000001,-0.37000000000000455
A,2,2016-10-21 16:00:00,2016-10-21 16:20:00,85.1,1002465,84.81,0.28999999999999204
A,2,2016-10-21 16:00:00,2016-10-21 16:20:00,72.34,1029178,73.00999999999999,-0.6699999999999875
A,2,2016-10-21 16:00:00,2016-10-21 16:20:00,74.46000000000002,1031246,74.72,-0.2599999999999767
C,3,2016-10-21 16:00:00,2016-10-21 16:20:00,218.8,1029948,217.76,1.0400000000000205
B,3,2016-10-21 16:00:00,2016-10-21 16:20:00,65.92,1030468,65.01,0.9099999999999966
A,3,2016-10-21 16:00:00,2016-10-21 16:20:00,117.07,1015987,117.53,-0.46000000000000796
B,3,2016-10-21 16:00:00,2016-10-21 16:20:00,65.37,1028901,69.27000000000001,-3.9000000000000057
A,3,2016-10-21 16:20:00,2016-10-21 16:40:00,77.62,1001585,77.13,0.4900000000000091
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,72.35,1035245,73.2,-0.8500000000000085
C,3,2016-10-21 16:20:00,2016-10-21 16:40:00,132.93,1038889,131.48,1.450000000000017
B,1,2016-10-21 16:20:00,2016-10-21 16:40:00,154.09,1022202,154.26000000000002,-0.17000000000001592
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,49.43,1019977,49.01,0.4200000000000017
A,3,2016-10-21 16:20:00,2016-10-21 16:40:00,123.96,1003257,123.13999999999999,0.8200000000000074
B,1,2016-10-21 16:20:00,2016-10-21 16:40:00,118.92,1036599,118.83,0.09000000000000341
B,3,2016-10-21 16:20:00,2016-10-21 16:40:00,109.15,1003256,107.19999999999999,1.950000000000017
B,3,2016-10-21 16:20:00,2016-10-21 16:40:00,115.69,1015626,114.02000000000001,1.6699999999999875
B,3,2016-10-21 16:20:00,2016-10-21 16:40:00,136.65,1041819,135.03,1.6200000000000045
A,3,2016-10-21 16:20:00,2016-10-21 16:40:00,144.31,1016065,144.34,-0.030000000000001137
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,126.76,1031654,127.06,-0.29999999999999716
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,86.38,1015231,86.55000000000001,-0.17000000000001592
B,3,2016-10-21 16:20:00,2016-10-21 16:40:00,112.01,1048703,108.08,3.930000000000007
A,3,2016-10-21 16:20:00,2016-10-21 16:40:00,130.89,1000601,130.78,0.10999999999998522
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,131.4,1050987,131.73000000000002,-0.3300000000000125
B,1,2016-10-21 16:20:00,2016-10-21 16:40:00,133.79,1012372,133.44,0.3499999999999943
B,3,2016-10-21 16:20:00,2016-10-21 16:40:00,142.38,1005611,139.20000000000002,3.1799999999999784
C,1,2016-10-21 16:20:00,2016-10-21 16:40:00,277.72,1015995,276.94000000000005,0.7799999999999727
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,103.11,1030355,102.65,0.45999999999999375
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,34.230000000000004,1047889,34.38,-0.14999999999999858
A,3,2016-10-21 16:20:00,2016-10-21 16:40:00,69.65,1001291,70.43,-0.7800000000000011
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,58.9,1015520,58.91,-0.00999999999999801
A,3,2016-10-21 16:20:00,2016-10-21 16:40:00,107.63,1032099,107.62,0.009999999999990905
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,187.34,1017683,187.10000000000002,0.23999999999998067
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,159.19,1032476,158.57999999999998,0.6100000000000136
A,3,2016-10-21 16:20:00,2016-10-21 16:40:00,120.27,1000863,120.01000000000002,0.2599999999999767
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,144.45999999999995,1022993,145.23,-0.7700000000000387
C,1,2016-10-21 16:20:00,2016-10-21 16:40:00,236.02,1024317,235.94,0.0800000000000125
C,1,2016-10-21 16:20:00,2016-10-21 16:40:00,263.12,1024081,262.15,0.9700000000000273
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,204.66,1008377,204.44,0.21999999999999886
B,1,2016-10-21 16:20:00,2016-10-21 16:40:00,226.48,1050707,225.13,1.3499999999999943
A,3,2016-10-21 16:20:00,2016-10-21 16:40:00,145.23,1050147,145.04999999999998,0.18000000000000682
A,3,2016-10-21 16:20:00,2016-10-21 16:40:00,116.59,1019990,116.12,0.46999999999999886
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,94.5,1043610,94.19,0.3100000000000023
B,3,2016-10-21 16:20:00,2016-10-21 16:40:00,94.2,1015613,91.94000000000001,2.259999999999991
C,1,2016-10-21 16:20:00,2016-10-21 16:40:00,141.87,1008706,141.21,0.6599999999999966
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,125.85,1022562,125.92999999999999,-0.0799999999999983
C,3,2016-10-21 16:20:00,2016-10-21 16:40:00,109.16,1025952,107.26,1.8999999999999915
C,1,2016-10-21 16:20:00,2016-10-21 16:40:00,116.59,1020272,116.09,0.5
C,3,2016-10-21 16:20:00,2016-10-21 16:40:00,143.56,1025951,141.12,2.4399999999999977
A,3,2016-10-21 16:20:00,2016-10-21 16:40:00,157.68,1022661,157.85,-0.1699999999999875
A,3,2016-10-21 16:20:00,2016-10-21 16:40:00,170.38,1010383,169.82,0.5600000000000023
A,3,2016-10-21 16:20:00,2016-10-21 16:40:00,153.77,1010515,153.72,0.05000000000001137
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,34.84,1023559,35.06,-0.21999999999999886
B,1,2016-10-21 16:20:00,2016-10-21 16:40:00,113.74,1001854,112.74999999999999,0.9900000000000091
B,3,2016-10-21 16:20:00,2016-10-21 16:40:00,124.83,1015864,122.13000000000001,2.6999999999999886
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,93.21,1005369,93.49,-0.28000000000000114
B,3,2016-10-21 16:20:00,2016-10-21 16:40:00,45.35,1005162,44.42,0.9299999999999997
C,1,2016-10-21 16:40:00,2016-10-21 17:00:00,261.38,1000876,259.79,1.589999999999975
A,3,2016-10-21 16:40:00,2016-10-21 17:00:00,125.97,1036707,126.41,-0.4399999999999977
B,1,2016-10-21 16:40:00,2016-10-21 17:00:00,114.2,1047409,113.89999999999999,0.30000000000001137
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,43.17,1030223,42.830000000000005,0.3399999999999963
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,41.67,1008862,41.49,0.17999999999999972
B,3,2016-10-21 16:40:00,2016-10-21 17:00:00,155.24,1031226,149.23000000000002,6.009999999999991
A,3,2016-10-21 16:40:00,2016-10-21 17:00:00,111.94,1015905,112.03999999999999,-0.09999999999999432
A,3,2016-10-21 16:40:00,2016-10-21 17:00:00,121.89,1026935,121.41000000000001,0.47999999999998977
B,1,2016-10-21 16:40:00,2016-10-21 17:00:00,141.15,1016006,140.06,1.0900000000000034
C,3,2016-10-21 16:40:00,2016-10-21 17:00:00,107.03,1033529,104.73,2.299999999999997
B,3,2016-10-21 16:40:00,2016-10-21 17:00:00,108.71,1048821,104.85,3.8599999999999994
A,3,2016-10-21 16:40:00,2016-10-21 17:00:00,78.05,1025615,77.92,0.12999999999999545
A,3,2016-10-21 16:40:00,2016-10-21 17:00:00,77.95,1009030,77.83,0.12000000000000455
B,3,2016-10-21 16:40:00,2016-10-21 17:00:00,79.51,1003184,78.03,1.480000000000004
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,61.18,1008922,61.61,-0.4299999999999997
A,3,2016-10-21 16:40:00,2016-10-21 17:00:00,169.52,1017283,169.27,0.25
B,3,2016-10-21 16:40:00,2016-10-21 17:00:00,91.79,1041899,90.25,1.5400000000000063
C,1,2016-10-21 16:40:00,2016-10-21 17:00:00,240.14,1039367,239.61,0.5299999999999727
C,1,2016-10-21 16:40:00,2016-10-21 17:00:00,264.53,1039039,263.90999999999997,0.6200000000000045
C,1,2016-10-21 16:40:00,2016-10-21 17:00:00,278.67,1043840,278.16999999999996,0.5000000000000568
B,3,2016-10-21 16:40:00,2016-10-21 17:00:00,120.58,1050666,119.7,0.8799999999999955
B,1,2016-10-21 16:40:00,2016-10-21 17:00:00,175.49,1006557,113.32,62.170000000000016
B,3,2016-10-21 16:40:00,2016-10-21 17:00:00,161.94,1035674,157.11,4.829999999999984
C,3,2016-10-21 16:40:00,2016-10-21 17:00:00,189.99,1024546,185.73000000000002,4.259999999999991
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,44.1,1043306,44.83,-0.7299999999999969
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,93.53,1036516,93.28,0.25
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,113.56,1030887,113.36,0.20000000000000284
B,1,2016-10-21 16:40:00,2016-10-21 17:00:00,132.59,1009686,131.9,0.6899999999999977
B,1,2016-10-21 16:40:00,2016-10-21 17:00:00,105.96,1012346,104.94,1.019999999999996
C,3,2016-10-21 16:40:00,2016-10-21 17:00:00,168.53,1008598,166.41,2.1200000000000045
B,1,2016-10-21 16:40:00,2016-10-21 17:00:00,267.11,1039215,260.57,6.5400000000000205
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,42.43,1018570,42.1,0.3299999999999983
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,76.35,1047051,76.59,-0.2400000000000091
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,78.46000000000002,1030886,78.46000000000001,1.4210854715202004e-14
A,3,2016-10-21 16:40:00,2016-10-21 17:00:00,134.26,1024141,135.03,-0.7700000000000102
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,197.19,1043841,151.77,45.41999999999999
A,3,2016-10-21 16:40:00,2016-10-21 17:00:00,85.17,1003849,85.21000000000001,-0.04000000000000625
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,59.2,1032295,59.64,-0.4399999999999977
A,3,2016-10-21 16:40:00,2016-10-21 17:00:00,137.74,1018981,137.23,0.5100000000000193
C,3,2016-10-21 16:40:00,2016-10-21 17:00:00,253.11,1049695,251.95,1.160000000000025
B,3,2016-10-21 16:40:00,2016-10-21 17:00:00,108.15,1015343,104.5,3.6500000000000057
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,64.11,1019643,68.72999999999999,-4.61999999999999
A,3,2016-10-21 16:40:00,2016-10-21 17:00:00,71.44,1047693,71.27,0.1700000000000017
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,82.21000000000002,1037487,82.03,0.18000000000002103
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,132.17000000000002,1044080,132.57,-0.39999999999997726
A,2,2016-10-22 06:00:00,2016-10-22 06:20:00,33.15,1008523,32.730000000000004,0.4199999999999946
A,2,2016-10-22 06:00:00,2016-10-22 06:20:00,38.81,1028404,38.760000000000005,0.04999999999999716
A,2,2016-10-22 06:00:00,2016-10-22 06:20:00,10.55,1013827,10.04,0.5100000000000016
A,2,2016-10-22 06:00:00,2016-10-22 06:20:00,57.63,1003975,57.93,-0.29999999999999716
B,1,2016-10-22 06:00:00,2016-10-22 06:20:00,114.76,1049087,113.78000000000002,0.9799999999999898
A,2,2016-10-22 06:00:00,2016-10-22 06:20:00,48.15,1000804,48.17,-0.020000000000003126
A,2,2016-10-22 06:00:00,2016-10-22 06:20:00,38.14,1010815,37.830000000000005,0.30999999999999517
A,2,2016-10-22 06:00:00,2016-10-22 06:20:00,10.54,1008599,9.98,0.5599999999999987
A,2,2016-10-22 06:00:00,2016-10-22 06:20:00,32.44,1029682,31.86,0.5799999999999983
A,3,2016-10-22 06:00:00,2016-10-22 06:20:00,101.3,1030841,101.08,0.21999999999999886
A,3,2016-10-22 06:20:00,2016-10-22 06:40:00,102.51,1011322,107.78,-5.269999999999996
A,3,2016-10-22 06:20:00,2016-10-22 06:40:00,95.82,1000488,96.4,-0.5800000000000125
B,1,2016-10-22 06:20:00,2016-10-22 06:40:00,115.05,1003712,114.4,0.6499999999999915
A,2,2016-10-22 06:20:00,2016-10-22 06:40:00,98.33,1027406,98.13,0.20000000000000284
A,3,2016-10-22 06:20:00,2016-10-22 06:40:00,85.92,1002012,86.11,-0.18999999999999773
A,2,2016-10-22 06:20:00,2016-10-22 06:40:00,89.68,1031052,89.75,-0.06999999999999318
A,3,2016-10-22 06:20:00,2016-10-22 06:40:00,120.22,1005753,120.62,-0.4000000000000057
A,3,2016-10-22 06:20:00,2016-10-22 06:40:00,72.48,1005159,72.55,-0.06999999999999318
A,2,2016-10-22 06:20:00,2016-10-22 06:40:00,56.69,1033078,56.3,0.39000000000000057
A,3,2016-10-22 06:20:00,2016-10-22 06:40:00,73.52,1004242,73.47,0.04999999999999716
C,1,2016-10-22 06:20:00,2016-10-22 06:40:00,96.81,1004823,96.46000000000002,0.3499999999999801
A,3,2016-10-22 06:20:00,2016-10-22 06:40:00,87.73,1001264,88.33999999999999,-0.6099999999999852
A,3,2016-10-22 06:20:00,2016-10-22 06:40:00,112.27,1002697,111.56,0.7099999999999937
A,2,2016-10-22 06:40:00,2016-10-22 07:00:00,37.72,1007898,38.2,-0.480000000000004
B,1,2016-10-22 06:40:00,2016-10-22 07:00:00,120.18,1010970,119.35,0.8300000000000125
A,2,2016-10-22 06:40:00,2016-10-22 07:00:00,36.07,1018203,36.08,-0.00999999999999801
A,3,2016-10-22 06:40:00,2016-10-22 07:00:00,87.2,1000657,87.81000000000002,-0.6100000000000136
A,3,2016-10-22 06:40:00,2016-10-22 07:00:00,178.57999999999996,1026287,178.57,0.009999999999962483
A,3,2016-10-22 06:40:00,2016-10-22 07:00:00,124.64,1023519,124.34,0.29999999999999716
A,2,2016-10-22 06:40:00,2016-10-22 07:00:00,84.12,1009897,83.37,0.75
B,3,2016-10-22 06:40:00,2016-10-22 07:00:00,92.09,1041244,91.24000000000001,0.8499999999999943
C,1,2016-10-22 06:40:00,2016-10-22 07:00:00,176.96,1001546,174.96,2.0
A,2,2016-10-22 06:40:00,2016-10-22 07:00:00,46.49,1002547,46.56,-0.07000000000000028
A,2,2016-10-22 06:40:00,2016-10-22 07:00:00,48.19,1007852,48.349999999999994,-0.1599999999999966
A,2,2016-10-22 06:40:00,2016-10-22 07:00:00,57.51000000000001,1019371,57.42,0.09000000000001052
B,3,2016-10-22 06:40:00,2016-10-22 07:00:00,121.5,1002389,118.13,3.3700000000000045
B,3,2016-10-22 06:40:00,2016-10-22 07:00:00,124.63,1022981,122.43,2.1999999999999886
B,3,2016-10-22 06:40:00,2016-10-22 07:00:00,128.16,1044207,126.72,1.4399999999999977
B,1,2016-10-22 06:40:00,2016-10-22 07:00:00,156.91,1000813,155.63,1.2800000000000011
A,3,2016-10-22 06:40:00,2016-10-22 07:00:00,82.07,1001587,82.41,-0.3400000000000034
A,2,2016-10-22 06:40:00,2016-10-22 07:00:00,76.39,1002472,76.16,0.23000000000000398
A,2,2016-10-22 06:40:00,2016-10-22 07:00:00,19.23,1016518,19.64,-0.41000000000000014
C,1,2016-10-22 06:40:00,2016-10-22 07:00:00,154.19,1011489,154.23,-0.03999999999999204
A,2,2016-10-22 06:40:00,2016-10-22 07:00:00,64.89,1035819,64.75,0.14000000000000057
C,3,2016-10-22 06:40:00,2016-10-22 07:00:00,98.62,1017546,97.88000000000001,0.7399999999999949
A,3,2016-10-22 07:00:00,2016-10-22 07:20:00,97.43,1008103,96.64,0.7900000000000063
A,3,2016-10-22 07:00:00,2016-10-22 07:20:00,94.86,1025653,95.26,-0.4000000000000057
A,3,2016-10-22 07:00:00,2016-10-22 07:20:00,177.19,1029919,177.82,-0.6299999999999955
A,2,2016-10-22 07:00:00,2016-10-22 07:20:00,50.3,1003226,50.45,-0.15000000000000568
A,3,2016-10-22 07:00:00,2016-10-22 07:20:00,101.31,1001399,101.78,-0.46999999999999886
A,2,2016-10-22 07:00:00,2016-10-22 07:20:00,10.39,1022859,9.58,0.8100000000000005
A,2,2016-10-22 07:00:00,2016-10-22 07:20:00,59.72,1049751,60.089999999999996,-0.36999999999999744
B,3,2016-10-22 07:00:00,2016-10-22 07:20:00,82.45,1028187,80.74000000000001,1.7099999999999937
B,1,2016-10-22 07:00:00,2016-10-22 07:20:00,125.38,1000170,123.82000000000001,1.559999999999988
A,2,2016-10-22 07:00:00,2016-10-22 07:20:00,60.73,1008395,60.39,0.3399999999999963
A,3,2016-10-22 07:00:00,2016-10-22 07:20:00,116.12,1026305,115.47999999999999,0.6400000000000148
A,2,2016-10-22 07:00:00,2016-10-22 07:20:00,74.22,1000662,74.05,0.1700000000000017
