direction,time_window_end,time_window_start,tollgate_id,volume,minutes_since_0,minutes_diff_13,before_holiday,after_holiday,start_holiday,end_holiday,holiday_len,is_am,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
0,2016-10-03 06:00:00,2016-10-03 05:40:00,3,20.0,340,520,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 06:00:00,2016-10-03 05:40:00,1,11.0,340,520,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 06:00:00,2016-10-03 05:40:00,1,38.0,340,520,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 06:00:00,2016-10-03 05:40:00,2,1.0,340,520,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 06:20:00,2016-10-03 06:00:00,3,6.0,360,420,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 06:20:00,2016-10-03 06:00:00,3,36.0,360,420,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 06:20:00,2016-10-03 06:00:00,1,15.0,360,420,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 06:20:00,2016-10-03 06:00:00,1,34.0,360,420,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 06:40:00,2016-10-03 06:20:00,3,18.0,380,440,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 06:40:00,2016-10-03 06:20:00,3,59.0,380,440,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 06:40:00,2016-10-03 06:20:00,1,16.0,380,440,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 06:40:00,2016-10-03 06:20:00,1,70.0,380,440,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 06:40:00,2016-10-03 06:20:00,2,4.0,380,440,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 07:00:00,2016-10-03 06:40:00,3,18.0,400,460,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 07:00:00,2016-10-03 06:40:00,3,59.0,400,460,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 07:00:00,2016-10-03 06:40:00,1,21.0,400,460,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 07:00:00,2016-10-03 06:40:00,1,75.0,400,460,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
0,2016-10-03 07:00:00,2016-10-03 06:40:00,2,2.0,400,460,False,False,False,False,7,False,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0
1,2016-10-03 07:20:00,2016-10-03 07:00:00,3,11.0,420,360,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 07:20:00,2016-10-03 07:00:00,3,76.0,420,360,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 07:20:00,2016-10-03 07:00:00,1,18.0,420,360,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 07:20:00,2016-10-03 07:00:00,1,91.0,420,360,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 07:20:00,2016-10-03 07:00:00,2,4.0,420,360,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 07:40:00,2016-10-03 07:20:00,3,13.0,440,380,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 07:40:00,2016-10-03 07:20:00,3,105.0,440,380,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 07:40:00,2016-10-03 07:20:00,1,18.0,440,380,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 07:40:00,2016-10-03 07:20:00,1,110.0,440,380,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 07:40:00,2016-10-03 07:20:00,2,2.0,440,380,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 08:00:00,2016-10-03 07:40:00,3,16.0,460,400,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:00:00,2016-10-03 07:40:00,3,105.0,460,400,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 08:00:00,2016-10-03 07:40:00,1,12.0,460,400,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:00:00,2016-10-03 07:40:00,1,140.0,460,400,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:00:00,2016-10-03 07:40:00,2,7.0,460,400,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 08:20:00,2016-10-03 08:00:00,3,15.0,480,300,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:20:00,2016-10-03 08:00:00,3,131.0,480,300,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 08:20:00,2016-10-03 08:00:00,1,15.0,480,300,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:20:00,2016-10-03 08:00:00,1,189.0,480,300,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:20:00,2016-10-03 08:00:00,2,8.0,480,300,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 08:40:00,2016-10-03 08:20:00,3,16.0,500,320,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:40:00,2016-10-03 08:20:00,3,136.0,500,320,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 08:40:00,2016-10-03 08:20:00,1,21.0,500,320,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:40:00,2016-10-03 08:20:00,1,196.0,500,320,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 08:40:00,2016-10-03 08:20:00,2,8.0,500,320,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 09:00:00,2016-10-03 08:40:00,3,20.0,520,340,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 09:00:00,2016-10-03 08:40:00,3,139.0,520,340,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 09:00:00,2016-10-03 08:40:00,1,15.0,520,340,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 09:00:00,2016-10-03 08:40:00,1,204.0,520,340,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 09:00:00,2016-10-03 08:40:00,2,6.0,520,340,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 09:20:00,2016-10-03 09:00:00,3,19.0,540,240,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 09:20:00,2016-10-03 09:00:00,3,200.0,540,240,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 09:20:00,2016-10-03 09:00:00,1,13.0,540,240,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 09:20:00,2016-10-03 09:00:00,1,90.0,540,240,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 09:40:00,2016-10-03 09:20:00,3,23.0,560,260,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 09:40:00,2016-10-03 09:20:00,3,155.0,560,260,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 09:40:00,2016-10-03 09:20:00,1,17.0,560,260,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 09:40:00,2016-10-03 09:20:00,1,183.0,560,260,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 10:00:00,2016-10-03 09:40:00,3,17.0,580,280,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 10:00:00,2016-10-03 09:40:00,3,209.0,580,280,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 10:00:00,2016-10-03 09:40:00,1,20.0,580,280,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
0,2016-10-03 10:00:00,2016-10-03 09:40:00,1,183.0,580,280,False,False,False,False,7,False,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0
1,2016-10-03 10:20:00,2016-10-03 10:00:00,3,13.0,600,180,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 10:20:00,2016-10-03 10:00:00,3,177.0,600,180,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 10:20:00,2016-10-03 10:00:00,1,11.0,600,180,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 10:20:00,2016-10-03 10:00:00,1,170.0,600,180,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 10:40:00,2016-10-03 10:20:00,3,31.0,620,200,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 10:40:00,2016-10-03 10:20:00,3,160.0,620,200,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 10:40:00,2016-10-03 10:20:00,1,14.0,620,200,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 10:40:00,2016-10-03 10:20:00,1,139.0,620,200,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 11:00:00,2016-10-03 10:40:00,3,23.0,640,220,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 11:00:00,2016-10-03 10:40:00,3,143.0,640,220,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 11:00:00,2016-10-03 10:40:00,1,8.0,640,220,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 11:00:00,2016-10-03 10:40:00,1,119.0,640,220,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 11:20:00,2016-10-03 11:00:00,3,28.0,660,120,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 11:20:00,2016-10-03 11:00:00,3,111.0,660,120,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 11:20:00,2016-10-03 11:00:00,1,10.0,660,120,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 11:20:00,2016-10-03 11:00:00,1,103.0,660,120,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 11:40:00,2016-10-03 11:20:00,3,25.0,680,140,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 11:40:00,2016-10-03 11:20:00,3,93.0,680,140,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 11:40:00,2016-10-03 11:20:00,1,11.0,680,140,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 11:40:00,2016-10-03 11:20:00,1,189.0,680,140,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 11:40:00,2016-10-03 11:20:00,2,7.0,680,140,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 12:00:00,2016-10-03 11:40:00,3,22.0,700,160,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:00:00,2016-10-03 11:40:00,3,60.0,700,160,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 12:00:00,2016-10-03 11:40:00,1,15.0,700,160,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:00:00,2016-10-03 11:40:00,1,120.0,700,160,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:00:00,2016-10-03 11:40:00,2,6.0,700,160,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 12:20:00,2016-10-03 12:00:00,3,22.0,720,60,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:20:00,2016-10-03 12:00:00,3,62.0,720,60,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 12:20:00,2016-10-03 12:00:00,1,15.0,720,60,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:20:00,2016-10-03 12:00:00,1,133.0,720,60,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:20:00,2016-10-03 12:00:00,2,5.0,720,60,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 12:40:00,2016-10-03 12:20:00,3,28.0,740,80,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:40:00,2016-10-03 12:20:00,3,114.0,740,80,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 12:40:00,2016-10-03 12:20:00,1,9.0,740,80,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:40:00,2016-10-03 12:20:00,1,154.0,740,80,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 12:40:00,2016-10-03 12:20:00,2,7.0,740,80,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 13:00:00,2016-10-03 12:40:00,3,31.0,760,100,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 13:00:00,2016-10-03 12:40:00,3,123.0,760,100,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 13:00:00,2016-10-03 12:40:00,1,10.0,760,100,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 13:00:00,2016-10-03 12:40:00,1,165.0,760,100,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
0,2016-10-03 13:00:00,2016-10-03 12:40:00,2,6.0,760,100,False,False,False,False,7,False,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0
1,2016-10-03 13:20:00,2016-10-03 13:00:00,3,24.0,780,0,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 13:20:00,2016-10-03 13:00:00,3,97.0,780,0,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 13:20:00,2016-10-03 13:00:00,1,20.0,780,0,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 13:20:00,2016-10-03 13:00:00,1,155.0,780,0,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 13:20:00,2016-10-03 13:00:00,2,7.0,780,0,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 13:40:00,2016-10-03 13:20:00,3,26.0,800,20,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 13:40:00,2016-10-03 13:20:00,3,87.0,800,20,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 13:40:00,2016-10-03 13:20:00,1,14.0,800,20,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 13:40:00,2016-10-03 13:20:00,1,179.0,800,20,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 13:40:00,2016-10-03 13:20:00,2,12.0,800,20,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 14:00:00,2016-10-03 13:40:00,3,22.0,820,40,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:00:00,2016-10-03 13:40:00,3,140.0,820,40,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 14:00:00,2016-10-03 13:40:00,1,18.0,820,40,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:00:00,2016-10-03 13:40:00,1,178.0,820,40,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:00:00,2016-10-03 13:40:00,2,10.0,820,40,False,False,False,False,7,False,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 14:20:00,2016-10-03 14:00:00,3,31.0,840,60,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:20:00,2016-10-03 14:00:00,3,139.0,840,60,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 14:20:00,2016-10-03 14:00:00,1,18.0,840,60,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:20:00,2016-10-03 14:00:00,1,183.0,840,60,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:20:00,2016-10-03 14:00:00,2,8.0,840,60,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 14:40:00,2016-10-03 14:20:00,3,22.0,860,80,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:40:00,2016-10-03 14:20:00,3,118.0,860,80,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 14:40:00,2016-10-03 14:20:00,1,21.0,860,80,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:40:00,2016-10-03 14:20:00,1,207.0,860,80,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 14:40:00,2016-10-03 14:20:00,2,10.0,860,80,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 15:00:00,2016-10-03 14:40:00,3,28.0,880,100,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:00:00,2016-10-03 14:40:00,3,118.0,880,100,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 15:00:00,2016-10-03 14:40:00,1,18.0,880,100,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:00:00,2016-10-03 14:40:00,1,176.0,880,100,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:00:00,2016-10-03 14:40:00,2,13.0,880,100,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 15:20:00,2016-10-03 15:00:00,3,23.0,900,120,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:20:00,2016-10-03 15:00:00,3,103.0,900,120,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 15:20:00,2016-10-03 15:00:00,1,23.0,900,120,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:20:00,2016-10-03 15:00:00,1,176.0,900,120,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:20:00,2016-10-03 15:00:00,2,5.0,900,120,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 15:40:00,2016-10-03 15:20:00,3,37.0,920,140,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:40:00,2016-10-03 15:20:00,3,109.0,920,140,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 15:40:00,2016-10-03 15:20:00,1,17.0,920,140,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:40:00,2016-10-03 15:20:00,1,181.0,920,140,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 15:40:00,2016-10-03 15:20:00,2,8.0,920,140,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 16:00:00,2016-10-03 15:40:00,3,24.0,940,160,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 16:00:00,2016-10-03 15:40:00,3,93.0,940,160,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 16:00:00,2016-10-03 15:40:00,1,8.0,940,160,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 16:00:00,2016-10-03 15:40:00,1,174.0,940,160,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
0,2016-10-03 16:00:00,2016-10-03 15:40:00,2,5.0,940,160,False,False,False,False,7,True,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0
1,2016-10-03 16:20:00,2016-10-03 16:00:00,3,23.0,960,180,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 16:20:00,2016-10-03 16:00:00,3,109.0,960,180,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
1,2016-10-03 16:20:00,2016-10-03 16:00:00,1,11.0,960,180,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 16:20:00,2016-10-03 16:00:00,1,147.0,960,180,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 16:20:00,2016-10-03 16:00:00,2,4.0,960,180,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
1,2016-10-03 16:40:00,2016-10-03 16:20:00,3,19.0,980,200,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 16:40:00,2016-10-03 16:20:00,3,93.0,980,200,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
1,2016-10-03 16:40:00,2016-10-03 16:20:00,1,22.0,980,200,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 16:40:00,2016-10-03 16:20:00,1,142.0,980,200,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 16:40:00,2016-10-03 16:20:00,2,3.0,980,200,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
1,2016-10-03 17:00:00,2016-10-03 16:40:00,3,22.0,1000,220,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 17:00:00,2016-10-03 16:40:00,3,90.0,1000,220,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
1,2016-10-03 17:00:00,2016-10-03 16:40:00,1,13.0,1000,220,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 17:00:00,2016-10-03 16:40:00,1,105.0,1000,220,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 17:00:00,2016-10-03 16:40:00,2,8.0,1000,220,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
1,2016-10-03 17:20:00,2016-10-03 17:00:00,3,14.0,1020,240,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 17:20:00,2016-10-03 17:00:00,3,97.0,1020,240,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
1,2016-10-03 17:20:00,2016-10-03 17:00:00,1,11.0,1020,240,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 17:20:00,2016-10-03 17:00:00,1,153.0,1020,240,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 17:20:00,2016-10-03 17:00:00,2,5.0,1020,240,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
1,2016-10-03 17:40:00,2016-10-03 17:20:00,3,9.0,1040,260,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 17:40:00,2016-10-03 17:20:00,3,96.0,1040,260,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
1,2016-10-03 17:40:00,2016-10-03 17:20:00,1,15.0,1040,260,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 17:40:00,2016-10-03 17:20:00,1,116.0,1040,260,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 17:40:00,2016-10-03 17:20:00,2,7.0,1040,260,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
1,2016-10-03 18:00:00,2016-10-03 17:40:00,3,7.0,1060,280,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
0,2016-10-03 18:00:00,2016-10-03 17:40:00,3,92.0,1060,280,False,False,False,False,7,True,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0
